epoch=1 train_loss=3780.218453 val_loss=895.154534
epoch=2 train_loss=1134.808694 val_loss=599.701578
epoch=3 train_loss=741.799884 val_loss=1276.492224
epoch=4 train_loss=523.294376 val_loss=204.611801
epoch=5 train_loss=333.988753 val_loss=145.078673
epoch=6 train_loss=242.213023 val_loss=185.614275
epoch=7 train_loss=243.815596 val_loss=175.525495
epoch=8 train_loss=207.101260 val_loss=143.235350
epoch=9 train_loss=218.398747 val_loss=169.434673
epoch=10 train_loss=191.268478 val_loss=217.382267
epoch=11 train_loss=136.927424 val_loss=87.418709
epoch=12 train_loss=192.541007 val_loss=145.996067
epoch=13 train_loss=183.758798 val_loss=96.108396
epoch=14 train_loss=145.355361 val_loss=159.946318
epoch=15 train_loss=117.111905 val_loss=126.025454
epoch=16 train_loss=109.717579 val_loss=60.061212
epoch=17 train_loss=114.209987 val_loss=137.401195
epoch=18 train_loss=117.960129 val_loss=139.688532
epoch=19 train_loss=103.420162 val_loss=87.121024
epoch=20 train_loss=92.434426 val_loss=55.480957
epoch=21 train_loss=91.489433 val_loss=85.172818
epoch=22 train_loss=103.080680 val_loss=108.206165
epoch=23 train_loss=103.872984 val_loss=47.984396
epoch=24 train_loss=67.824406 val_loss=46.560882
epoch=25 train_loss=80.552770 val_loss=48.488492
epoch=26 train_loss=71.085755 val_loss=53.360597
epoch=27 train_loss=69.335750 val_loss=38.202581
epoch=28 train_loss=70.174116 val_loss=61.304112
epoch=29 train_loss=80.955321 val_loss=59.972823
epoch=30 train_loss=57.870638 val_loss=219.438932
epoch=31 train_loss=46.441997 val_loss=34.983891
epoch=32 train_loss=70.760953 val_loss=37.253967
epoch=33 train_loss=51.829631 val_loss=35.231193
epoch=34 train_loss=57.805732 val_loss=32.418087
epoch=35 train_loss=47.967419 val_loss=48.286081
epoch=36 train_loss=51.581303 val_loss=35.467732
epoch=37 train_loss=45.087459 val_loss=34.772527
epoch=38 train_loss=49.442389 val_loss=44.044472
epoch=39 train_loss=42.987214 val_loss=31.891019
epoch=40 train_loss=40.892324 val_loss=32.242254
epoch=41 train_loss=54.396447 val_loss=37.419434
epoch=42 train_loss=61.581532 val_loss=25.297966
epoch=43 train_loss=59.545494 val_loss=57.850619
epoch=44 train_loss=90.615472 val_loss=24.209111
epoch=45 train_loss=35.539321 val_loss=29.743650
epoch=46 train_loss=37.816823 val_loss=30.839044
epoch=47 train_loss=32.377713 val_loss=26.608863
epoch=48 train_loss=40.864104 val_loss=25.022876
epoch=49 train_loss=34.701278 val_loss=23.396531
epoch=50 train_loss=96.705476 val_loss=22.773221
