epoch=1 train_loss=4945.161279 val_loss=1107.835794
epoch=2 train_loss=1132.034557 val_loss=485.620569
epoch=3 train_loss=832.441802 val_loss=363.098200
epoch=4 train_loss=835.873390 val_loss=486.485530
epoch=5 train_loss=560.410503 val_loss=392.057494
epoch=6 train_loss=503.507172 val_loss=325.580746
epoch=7 train_loss=386.243582 val_loss=128.976912
epoch=8 train_loss=345.021565 val_loss=246.070577
epoch=9 train_loss=229.171626 val_loss=194.697528
epoch=10 train_loss=265.542019 val_loss=190.042607
epoch=11 train_loss=183.158132 val_loss=138.687959
epoch=12 train_loss=154.659378 val_loss=77.720211
epoch=13 train_loss=130.527499 val_loss=94.389004
epoch=14 train_loss=126.296448 val_loss=70.542721
epoch=15 train_loss=110.406840 val_loss=70.261128
epoch=16 train_loss=127.121831 val_loss=205.975576
epoch=17 train_loss=106.699957 val_loss=49.837979
epoch=18 train_loss=107.645477 val_loss=212.496924
epoch=19 train_loss=91.991221 val_loss=53.884392
epoch=20 train_loss=94.713145 val_loss=39.120567
epoch=21 train_loss=88.768526 val_loss=50.430514
epoch=22 train_loss=427.664984 val_loss=53.020697
epoch=23 train_loss=81.883612 val_loss=60.485312
epoch=24 train_loss=76.362365 val_loss=66.775320
epoch=25 train_loss=88.150609 val_loss=61.538969
epoch=26 train_loss=76.573034 val_loss=73.347444
epoch=27 train_loss=88.279927 val_loss=44.162726
epoch=28 train_loss=67.596929 val_loss=54.778396
epoch=29 train_loss=69.528795 val_loss=49.066881
epoch=30 train_loss=64.716768 val_loss=36.148914
epoch=31 train_loss=75.157532 val_loss=83.526325
epoch=32 train_loss=66.418141 val_loss=42.433691
epoch=33 train_loss=54.813195 val_loss=46.128919
epoch=34 train_loss=52.429255 val_loss=36.797981
epoch=35 train_loss=51.143541 val_loss=31.186999
epoch=36 train_loss=86.973964 val_loss=54.944005
epoch=37 train_loss=49.096669 val_loss=74.308298
epoch=38 train_loss=71.980714 val_loss=46.580696
epoch=39 train_loss=63.925018 val_loss=33.842989
epoch=40 train_loss=41.664834 val_loss=37.481036
epoch=41 train_loss=51.586095 val_loss=44.920889
epoch=42 train_loss=57.086888 val_loss=34.504204
epoch=43 train_loss=46.072795 val_loss=46.356312
epoch=44 train_loss=48.731644 val_loss=38.985292
epoch=45 train_loss=55.407132 val_loss=47.737006
epoch=46 train_loss=55.369247 val_loss=43.981296
epoch=47 train_loss=47.039768 val_loss=39.046897
epoch=48 train_loss=42.788835 val_loss=34.999736
epoch=49 train_loss=101.407165 val_loss=40.923376
epoch=50 train_loss=51.441358 val_loss=128.679658
