epoch=1 train_loss=4627.069025 val_loss=783.224072
epoch=2 train_loss=1373.502036 val_loss=535.377925
epoch=3 train_loss=834.822678 val_loss=604.324823
epoch=4 train_loss=853.113691 val_loss=368.230572
epoch=5 train_loss=561.277695 val_loss=264.440500
epoch=6 train_loss=713.573729 val_loss=192.866913
epoch=7 train_loss=440.892749 val_loss=249.445124
epoch=8 train_loss=260.031939 val_loss=198.410308
epoch=9 train_loss=274.259314 val_loss=149.665792
epoch=10 train_loss=329.942600 val_loss=114.192319
epoch=11 train_loss=206.507746 val_loss=147.281301
epoch=12 train_loss=199.497483 val_loss=157.336865
epoch=13 train_loss=193.154860 val_loss=140.415935
epoch=14 train_loss=175.786247 val_loss=98.516405
epoch=15 train_loss=141.177647 val_loss=157.670079
epoch=16 train_loss=118.025660 val_loss=119.415492
epoch=17 train_loss=132.817979 val_loss=108.718090
epoch=18 train_loss=123.425352 val_loss=198.255542
epoch=19 train_loss=122.565687 val_loss=51.047417
epoch=20 train_loss=98.030165 val_loss=121.531167
epoch=21 train_loss=112.542131 val_loss=80.044680
epoch=22 train_loss=113.068094 val_loss=67.779925
epoch=23 train_loss=107.272987 val_loss=55.967241
epoch=24 train_loss=91.659571 val_loss=69.414460
epoch=25 train_loss=108.275324 val_loss=68.764639
epoch=26 train_loss=91.359160 val_loss=60.227262
epoch=27 train_loss=85.122950 val_loss=57.377588
epoch=28 train_loss=83.776154 val_loss=45.331655
epoch=29 train_loss=81.659184 val_loss=57.204861
epoch=30 train_loss=81.135466 val_loss=48.879215
epoch=31 train_loss=86.069024 val_loss=45.453084
epoch=32 train_loss=77.523940 val_loss=54.074490
epoch=33 train_loss=77.673668 val_loss=73.297980
epoch=34 train_loss=78.589723 val_loss=58.814889
epoch=35 train_loss=67.522647 val_loss=48.007124
epoch=36 train_loss=982.223967 val_loss=39.430821
epoch=37 train_loss=75.472114 val_loss=46.382218
epoch=38 train_loss=57.509487 val_loss=39.175864
epoch=39 train_loss=57.898327 val_loss=41.433773
epoch=40 train_loss=57.078935 val_loss=35.490465
epoch=41 train_loss=68.886479 val_loss=124.817528
epoch=42 train_loss=56.178873 val_loss=32.903390
epoch=43 train_loss=63.094443 val_loss=33.362851
epoch=44 train_loss=54.953317 val_loss=35.363241
epoch=45 train_loss=61.534763 val_loss=34.747998
epoch=46 train_loss=67.072019 val_loss=44.123393
epoch=47 train_loss=53.811645 val_loss=33.870785
epoch=48 train_loss=54.163004 val_loss=35.914391
epoch=49 train_loss=60.132013 val_loss=33.162460
epoch=50 train_loss=60.369470 val_loss=35.711404
