epoch=1 train_loss=5095.022214 val_loss=759.682922
epoch=2 train_loss=899.531108 val_loss=363.403004
epoch=3 train_loss=790.441034 val_loss=334.384514
epoch=4 train_loss=473.793055 val_loss=426.096910
epoch=5 train_loss=560.945752 val_loss=432.361887
epoch=6 train_loss=343.130482 val_loss=191.434943
epoch=7 train_loss=267.437483 val_loss=114.855469
epoch=8 train_loss=204.980377 val_loss=149.496058
epoch=9 train_loss=136.367966 val_loss=107.224945
epoch=10 train_loss=134.599099 val_loss=126.732009
epoch=11 train_loss=161.922458 val_loss=71.219484
epoch=12 train_loss=111.718208 val_loss=65.354328
epoch=13 train_loss=118.059222 val_loss=122.267722
epoch=14 train_loss=169.527747 val_loss=151.516004
epoch=15 train_loss=120.557263 val_loss=76.868561
epoch=16 train_loss=92.270855 val_loss=83.039076
epoch=17 train_loss=78.180919 val_loss=35.847205
epoch=18 train_loss=77.790283 val_loss=61.472363
epoch=19 train_loss=93.790975 val_loss=53.105371
epoch=20 train_loss=66.777479 val_loss=44.446243
epoch=21 train_loss=65.631667 val_loss=45.182895
epoch=22 train_loss=63.849509 val_loss=42.566956
epoch=23 train_loss=68.002893 val_loss=46.031807
epoch=24 train_loss=83.410006 val_loss=46.086929
epoch=25 train_loss=71.824956 val_loss=40.988945
epoch=26 train_loss=52.179885 val_loss=30.327454
epoch=27 train_loss=40.607054 val_loss=43.108450
epoch=28 train_loss=54.043632 val_loss=40.417993
epoch=29 train_loss=46.485336 val_loss=27.601774
epoch=30 train_loss=51.839688 val_loss=39.731410
epoch=31 train_loss=48.264080 val_loss=32.700748
epoch=32 train_loss=42.844501 val_loss=29.320137
epoch=33 train_loss=61.881580 val_loss=35.234336
epoch=34 train_loss=48.358377 val_loss=30.183706
epoch=35 train_loss=42.574949 val_loss=29.029193
epoch=36 train_loss=47.863400 val_loss=31.238922
epoch=37 train_loss=42.612400 val_loss=41.757646
epoch=38 train_loss=36.100059 val_loss=32.391010
epoch=39 train_loss=36.145489 val_loss=35.880208
epoch=40 train_loss=54.741438 val_loss=23.232569
epoch=41 train_loss=37.624010 val_loss=31.254775
epoch=42 train_loss=33.921375 val_loss=19.484482
epoch=43 train_loss=37.028738 val_loss=21.696113
epoch=44 train_loss=41.596078 val_loss=32.660408
epoch=45 train_loss=38.341424 val_loss=28.043317
epoch=46 train_loss=69.456696 val_loss=20.122559
epoch=47 train_loss=41.292358 val_loss=19.277724
epoch=48 train_loss=34.231393 val_loss=20.883256
epoch=49 train_loss=38.040106 val_loss=21.331181
epoch=50 train_loss=36.034784 val_loss=36.819413
